,TweetID,HandLabel,AnnotatorID,Tweet
49955,4.3005880241136435e+17,Neutral,57.0," svestrana zena, sad se verovatno pitta - sta bih jos mogla da budem?"
49956,4.3005935331639296e+17,Negative,39.0, cenzurišeš istinu k'o prosečan naprednjak
49958,4.30059501345964e+17,Negative,46.0,miting u moskvi emir bekrić diskvalifikovan atletičar emir bekrić učestvovao je danas na dvoranskom mitingu ...
49959,4.300595618320466e+17,Positive,39.0, i pek'o dobru radžu koju niko nije probao!
49960,4.300596167274783e+17,Neutral,57.0,najjaci deo u filmovima kad ubace jajaru u gepek i prelepe mu usta dak trakom.
49962,4.3005981320925594e+17,Neutral,39.0,"""kosa ti je u kreativnom haosu"". hvala, jel to dobro? )"
49964,4.300599554385101e+17,Neutral,56.0," bivsi ministar tm  zaustavio je specijalizacije, sad zabranili i zaposljavanje u zdravstvu,lekari odlaze iz zemlje/u penziju."
49965,4.3006002720722944e+17,Positive,57.0,volim sto na instagramu izgustiram neke torbe kao da sam ih imala koliko ih vidjam.
49967,4.300606132479713e+17,Negative,39.0,"mozes ti da glumis jebaca presretaca, zauvek ces biti papucic."
49968,4.300606392610611e+17,Negative,29.0," kao i u svim teškim vremenima do sada, državu srbiju može da spase samo i jedino srpsko selo. sve drugo je dobro ali ni…"
49969,4.300607070867292e+17,Positive,46.0," pogledajte da li ste i jutros postavili ogradu oko sebe, iskopali rovove spremni da ratujete. odškrinite vrata uma, poštujte r…"
49970,4.3006078962264064e+17,Neutral,39.0, kako beše gde je sad radnja? nije u prolazu u bulevaru više? ili sam pobrkala
49973,4.300610016317399e+17,Positive,39.0," 2 vs.1, verujemo u vas ) "
49976,4.300611958363914e+17,Negative,57.0, policija večeras u beograd došla do reklame koja se otkačila na vetru i - otišla  drugasmena
49977,4.3006126623780864e+17,Negative,57.0,čovek koji seda za volan mrtav pijan zove se letva volana nijeistina sve 
49979,4.300619562343506e+17,Negative,39.0," kako god....kada nisu prave osobe, samo se gube reci i vreme ;))"
49983,4.300622876980101e+17,Neutral,57.0,"zlo sam prema ljudima, jer sam previse emotivna i ne dam da me iko povredi"
49989,4.300627321013084e+17,Positive,57.0,nadamo se da tokom treninga slusate muziku koja vas motivise da vezbate jace i napornije !
49996,4.300636843714847e+17,Neutral,39.0,a jos manje sam mislio da ce delia postati suprim
49997,4.3006376438204416e+17,Positive,61.0,jos jedna pobeda... jos jedno vece sa osmehom na licu izlazimo iz dvorane hale pionir ) bravo momci &lt;3 kkcz
50000,4.300640717657866e+17,Negative,57.0,"  ovde volontiraju godinama u nadi da ce dobiti posao, dodje neciji sestric, svastika, epilognorveska/nemacka"
50002,4.300646644335329e+17,Neutral,39.0,i uvek me možete oduševiti kartama za pozorište ili nekom dobrom knjigom.
50003,4.300647476904755e+17,Negative,29.0,"  iskreno, nesto mi ovo sve manje lici na drzavu, vise na provizorijum. nazalost."
50005,4.300649027375145e+17,Positive,39.0, daj boze da je samo sutra d
50006,4.300650638025892e+17,Neutral,57.0,a da budem u vezi sa nekim u koga sam stvarno zaljubljena ne a?
50007,4.300651107452232e+17,Positive,57.0," 
utisak spremite neke lepe i tople grickalice. svaka priča lakše prolazi uz pun stomak."
50009,4.3006536322976154e+17,Negative,61.0,svrsicu u gace koliko mi se svidja film na b92 o b92
50012,4.300655313626317e+17,Negative,57.0,"ddmb
(dnevna doza mizoginije na blicu)"
50014,4.3006593919156634e+17,Neutral,39.0,"da me moje crvene cipele mogu odvesti u oz, od velikog čarobnjaka bih tražila da se ukine ponedeljak. bajka znam"
50017,4.3006617022222746e+17,Neutral,39.0, ne vidimo se sedam dana i izgubis sve informacije iz mog plakara!
50022,4.300666510069064e+17,Neutral,56.0," 
utisak ako bude gorelo u emisiji, da li će se pojaviti ppv da spasava preživele?"
50024,4.3006685870882816e+17,Negative,57.0,pa javi se jebo te jebeno.
50026,4.3006737629015245e+17,Neutral,39.0,postoje jis dve lokacije koje pretenduju da i zvanicno budu proglasene za ras. istrazivanja stoje...
50028,4.300675584026378e+17,Positive,46.0,da li je teško biti čovek ?- novi blog post
50030,4.3006772640127386e+17,Negative,57.0," jaka opozicija podrazumeva jaku vlast. slaba opozicija, slaba i vlast."
50031,4.3006783975234765e+17,Positive,57.0, pa stavili su tvoju najlepsu sliku.. )
50032,4.300679634507571e+17,Neutral,39.0,  arunovic vas dve ste samo za novine... )
50033,4.300680989393592e+17,Positive,61.0,crvena zvezda sigurna protiv budućnosti jadranskaliga kosarka
50034,4.3006820349496934e+17,Neutral,56.0,"ideja za dekoraciju ) belo, ali efektno )"
50035,4.3006824639012454e+17,Neutral,57.0,nakon sinocne kafanske zabave u tako je sudjeno. jos uvek se oporavljam i razvlacim po krevetu.
50036,4.300682750623908e+17,Neutral,57.0,"  
utisak ja i ne gledam utisak nedelje, ja sam na tviteru. slušam tviteraše."
50037,4.300684051906683e+17,Neutral,57.0, chovek ti više od mene uživaš u pišanju uz vetar d
50038,4.3006885080191386e+17,Positive,39.0,"    zamisli imaš dečka koji bi po ovom vremenu otišao u mek i doneo ti da jedeš,zamisli"
50039,4.300689367306363e+17,Positive,29.0,počeo
50040,4.3006903285149286e+17,Positive,46.0,"za dan zaljubljenih smo godinama isle sve skupa kod sestre na rodjendan, ona sad udata, gde cu, kud' cu"
50041,4.3006909115651686e+17,Neutral,39.0, objašnjenje zašto je svaki marko bio sa nekom jelenom
50043,4.3006929361137254e+17,Neutral,57.0,"taman pustim titanik i tv mi kvrca, ma divnooo"
50044,4.3006939973565645e+17,Neutral,39.0," znam kako je i imati i nemati. poseduješ samo ono što možeš da poneseš sa sobom porodica, ljubav i jedan mali kofer važnih si…"
50045,4.300694439058637e+17,Neutral,61.0, t   procitacu nesto sutra pa sta bude d &lt;33333
50046,4.300695156620124e+17,Negative,57.0, naravno da ce u svim gradovima pasti sneg i da ce svuda proglasiti vanredno stanje osim u beogardu
50047,4.300696362608353e+17,Neutral,57.0,atletiko igrao za aragonesa i zaseo na čelo primere (video)
50048,4.300697436811428e+17,Neutral,57.0," dok se jedna lokacija ne potvrdi kao autenticna, potrebno je sacuvati rasku u srbiji..."
50050,4.3007025768892006e+17,Positive,29.0," željo moja jedina,istina smo ti i ja"
50052,4.300704713174057e+17,Negative,39.0,pajtic je ezoterija ds a ... čovek je probao mnogo stvari koje ja neću ... utisak
50053,4.3007057381779866e+17,Neutral,57.0,"     bonus i malus, kao za kola. jednostavno!"
50054,4.3007063524378624e+17,Neutral,57.0," djordjevic -prestaće da boli ako zaboraviš.
-ali neću zaboraviti ako prestane da boli."
50057,4.3007094154961715e+17,Negative,56.0,"pa da. starija sestra ide na more sa skolom,kao i mladji brat. svi osim mene. i onda u septembru svi idemo u poljsku. nije fer"
50058,4.300709953247969e+17,Negative,57.0,zašto muškarci uopšte imaju mozak kada ga ne koriste
50060,4.300711813040292e+17,Negative,57.0,"     slažem se da treba sistemsko rešenje...ali tu su bolnice, aparati, instrumenti"
50063,4.300717038430044e+17,Neutral,46.0,unutrasnji konflikti... da li da gledam neki film ili castle
50065,4.3007184342563226e+17,Neutral,57.0, se zovem malo je poznato da me je jedna treeeba ostavila zbog momka koji ima kabriolet. kabriolet je u njenom vokabularu obreza…
50069,4.300721274299556e+17,Negative,56.0,"sns kao fk crvena zvezda
""fk sledeća sezona"" -- videćete kako ćemo mi, posle izbora amo med i mleko.
utisak"
50070,4.300722061025034e+17,Positive,57.0,ja ceo dan u fazonu happy pharrell williams-a.
50074,4.300726811745567e+17,Negative,29.0,"koliko ovaj selakovic lici na kviska, uvek kad ga vidim ocekujem i olivera mlakara..utisak"
50077,4.300729181405225e+17,Negative,57.0,na primer shta?  shta shta? pa shta utisak
50083,4.300733336949883e+17,Negative,57.0,selaković izgleda kao major gašpar iz otpisanih!
50084,4.3007357804714394e+17,Negative,39.0, hajd ne zajebaj ) to je drugi snimak čiji titl je bez veze ;) prvi je bolji a on je skinut  s
50087,4.300737485578158e+17,Negative,39.0,"selakoviću podrhtava glas! daj, olja ne preteruj, rasplakaćeš debilka! utisak"
50090,4.3007399678971085e+17,Negative,39.0, prednost marije serifovic je to sto moze da udje i u muski i u zenski wc
50091,4.3007404503217766e+17,Positive,61.0, tebe čekamo da nas obraduješ )
50092,4.3007409796888986e+17,Neutral,56.0, kome je do smeha u ove sitne sate na ovom sajtu ima sve fotomontaže vučića od danas -)
50093,4.30074156919423e+17,Negative,57.0,"nedelja,prokleta nedeljaaa"
50095,4.3007426471346176e+17,Negative,57.0," moj utisak je da je , emisija utisak , izraz sizofrenisti voditeljke u odnosu na goste ..."
50096,4.300745345204347e+17,Neutral,39.0," ja daj da ti sipam jos jednu rakiju
ortak ne mogu vise.
- ne razumem"
50097,4.300746608109404e+17,Positive,29.0,ovi iz odeljenja se dogovaranju da kolektivno svi bežimo = nećemo bežati
50103,4.300749430578422e+17,Neutral,61.0,devojke dolaze u teretanu ful nasminkane valjda zato jer se nadaju da ce tamo sresti ljubav svog zivota.. ne znam.. )
50104,4.3007499136823706e+17,Neutral,56.0," arunovic  radios pa kaze stevo jos te nesto cini izuzetnom, ne samo lepota, voleo sam te i volecu te do kraja zivotaaa"
50106,4.300751129107538e+17,Negative,57.0,"selaković ""moguće je da ja nisam informisan..."". wannabe koštunica? utisaknedelje"
50108,4.3007545549274726e+17,Neutral,39.0,ko je dozvolio nekim devojkama da budu prelepote i lice na zensko kad zavezu kosu k o ?
50112,4.300757129311314e+17,Neutral,57.0,hello! - tejlor svift sa princom vilijamom nastupila na humanitarnoj zabavi na njegov nagovor
50120,4.300764619159716e+17,Positive,46.0,"  i vs  gospodine, ne razumem vas apsolutno. pogresno ste interpretirali tekst, al opet misli da je to iz neke tihe zebnje"
50123,4.3007671857803674e+17,Negative,57.0,"bežanija u toku 10 funkcionera napustilo ds, đilas ostao bez celog odbora u zemunu!"
50124,4.300767868067594e+17,Negative,39.0,"  i vs ako vi mozete da izjednacite evakuacije i trud vasih kolega i  djokovic sa druge strane, onda ste u zabludi."
50125,4.3007685581604864e+17,Positive,61.0,"citam ""100 godina samoce"" hrvatski prevod! divim se markesu a i sebi.."
50127,4.300770523691295e+17,Negative,57.0,  i vs nemojte se plasiti. ja cu vas braniti. samo nedajte  da vas evakuise. ako nema bar cetri asistenta.
50130,4.300775369286656e+17,Negative,29.0,"majka „ovaj leonardo di kaprio nikako oskara da ubode, a baš dobar glumac.“

ova kejti peri nikako gremi da ubode. nema nastavka rečenice."
50132,4.300776740786299e+17,Negative,39.0,"utisak je da vladajuća stranka itekako smatra da smo svi maloumni, kud sam i prebacila da pogledam o čemu se priča /"
50133,4.30077763115307e+17,Positive,57.0," . da su mudre, pa pajtića kao kandidata za premijera, a đilasa za gradonačelnika bg.
utisak"
50136,4.300779317888287e+17,Positive,61.0,"u mojoj glavi postoji 500 strana sveta, a ne samo četiri."
50137,4.3007798548433306e+17,Neutral,56.0,izgleda alek kazao da mu se ime ne pomene nigde i nikad utisak dostajebilo 
50142,4.300787242442547e+17,Negative,46.0,kastriranje pitanjima... utisak
50143,4.300787780278354e+17,Negative,39.0,da li je ova selakovice danas jeo bunjike utisak
50146,4.300788809225011e+17,Negative,39.0, eh  ovo je primer losakampanja pa gde  nađe da porediš sa đitler
50148,4.300789853396746e+17,Neutral,56.0," ahahahaha, lepo si me ispravila, to, to ))"
50151,4.3007916197441126e+17,Positive,57.0,  radios  arunovic pa ovo je divno i ti znas biti divan )
50152,4.3007954541769114e+17,Neutral,39.0, hladno je. biće vam potrebne ili rukavice ili tuđa ruka.
50154,4.300797266699469e+17,Positive,46.0,"čitam tajni susret dačića i tadića u minhenu ...
toliko je tajan da su to novine objavile ..."
50155,4.30079756361814e+17,Neutral,39.0,"da kazem da sam prezivela sestinu svog zivota, ako gledam optimisticno"
50156,4.300798438885622e+17,Negative,57.0, nije lako vučiću. moraće sam da gostuje svuda u predizbornoj kampanji. jer ovo.... utisak
50157,4.300799226240328e+17,Negative,57.0, radulović je veći nindža i od vulina. o njemu niko ništa ne zna. utisak
50159,4.300800644082688e+17,Negative,61.0,"luda planeta ako želite da budete plaćeni ubica, pročitajte ovaj tekst (foto) (video)"
50161,4.3008014669214515e+17,Negative,57.0, istina je otkrivena! saša radulović je taj koji je petljao sa džakovima!
50162,4.30080198118486e+17,Neutral,57.0,"sas znam kompletan istorijat o vrstama otpora, kondenzatora i primene faznih pomeraja u prenosenju inormacija na daljinu...i sire"
50163,4.300802503455621e+17,Negative,57.0,ako naprednjaci nekom magijom ne uđu na vlast njihovo cepanje će izgledati kao kad upališ svetlo u sobi punoj bubašvaba
50165,4.300807687451689e+17,Negative,29.0,"osećam da ću kao i većina privatnika, posle radulovićevog bitisanja, dobiti obrazloženje da sam kolateralna šteta..."
50167,4.30080903025791e+17,Negative,39.0," taja neko iz vucicevog medijskog tima zajebava ppv fijasko u feketicu, danas pokusaj ""vadjenja"" sa video zapisom, veceras selak…"
50169,4.3008105346709914e+17,Positive,57.0, sve za srecu mog cimera najdrazeg * ♥
50170,4.3008112584361984e+17,Negative,39.0,"i selaković, ""ja nemam problem"". da li je to lozinka. još samo da to izgovori i nekadašnji pljuvač, tasovac... a da ne povrati."
50171,4.300812192465592e+17,Negative,61.0,ova pajtićeva boja neće da valja pred izbore. -)))
50174,4.300813608001454e+17,Negative,57.0,zna li neko iz kojih tropskih krajeva je pajtić došao u utisak ?
50178,4.300817709695058e+17,Negative,46.0,svi ste dovodili i zapošljavali partijske kadrove u js i jkp i natovarili na grbaču naroda! svi ste isti što se toga tiče! mojutisak
50179,4.3008182323052954e+17,Negative,39.0,"bilo je pitanje vremena kada će i pajtić izreći tu floskulu da je predlog novog zakona o radu ""neoliberalan""."
50181,4.3008192160413286e+17,Negative,57.0," taja selakovicu, sedi jedan! utisak"
50182,4.300819896902738e+17,Negative,39.0," hajd pajtic je nista drugo do jedan djilasov ""cepic"". slobodno me citirajte...)) utisak"
50183,4.300820073562931e+17,Negative,61.0, nisu anglo-saksonci krstili baš sve stvari na ovom svetu
50185,4.3008211770843546e+17,Positive,57.0," 85 kg mišića,neverovatno plemenite duše,kontra stereotipima o šarplanincima. za 14 god.nijedan pogrešan postupak a bez dresure."
50186,4.300821572527391e+17,Negative,57.0," ds o stranačkom zpošljavanju, ma je l se vi to zajebavate utisak"
50190,4.300826548314071e+17,Positive,46.0,     i ja! radujem se da jos uvek ima nade!
50192,4.300828285338911e+17,Negative,57.0,zbog ovakve ekonomske politike ds vas molim da im ne dajete glas. samo ce se vama obiti o glavu utisak
50194,4.3008295078107955e+17,Negative,61.0,"kada vidim ko nam je ministar pravde, moram da priznam da mi australija nikada nije delovala bliže! utisak"
50196,4.3008303772102246e+17,Neutral,57.0,učenje biologije aka poziranje sa mobilnim
50197,4.300830906820854e+17,Negative,57.0,strasnije od pedofilije su dve pedofilije
50200,4.300835154266972e+17,Positive,29.0,vic za laku noć. lepe snove vam želimo.
50202,4.300836512592036e+17,Neutral,39.0, zeka zvali smo je jelena jaje ))))
50205,4.300838483411804e+17,Negative,39.0,ne znam sto se cudim. to se desava u ovoj zemlji gde na zavejanim kolima kradu gume. gde poskupi flasirana voda jer druga nije za pice.
50206,4.3008389931913216e+17,Negative,61.0,"tako je devojke, na eks!"
50208,4.3008404391777075e+17,Negative,57.0," i ovo u epsu su napravili haos, sve nepismem kadar sns."
50212,4.300844976236339e+17,Positive,46.0,"smućko čaj od aronije, brusnice i ginko bilobe. ako sam imo neku podmuklu, skrivenu boles, izlječena je"
50213,4.3008453066215014e+17,Neutral,39.0,najvise me boli sto lepe devojke ljube mentoli
50216,4.3008467706434765e+17,Negative,39.0,"selaković ""to je nešto što moramo znati da bi smo znali da...""šećer i vodu, brzo...utisak"
50218,4.300847862840033e+17,Neutral,56.0, mozda da upozore gledaoce...
50219,4.300848464596828e+17,Neutral,57.0,bezoočno. sa dva o.
50220,4.300848849550336e+17,Negative,57.0,tuzna je tvoja prica.
50222,4.3008518760800666e+17,Negative,39.0,prvo smo mislili da ce naprednjaci biti ubedljivi na izborima a onda je selakovic dosao u utisak
50223,4.3008524734746624e+17,Positive,27.0,"sjajna emisija nikole koje ""šou za sva vremena"" na rts1! prostor za nekadašnje legende kulturne scene jugoslavije! bravo i za "
50224,4.300852790773842e+17,Positive,46.0," nezavisnost se postiže tako što je plata od 5k pa naviše,osnovni uslov!"
50226,4.300854015800238e+17,Negative,57.0,serem se ja u socijal demokratiju demokratske stranke
50230,4.3008562593755546e+17,Negative,56.0,ne znas ti druze pajticu da iskoristis ovo sto je radulovic uradio. ili si revise glup ili prosto ne cackas mecku jer ne smes utisak
50232,4.300857925818204e+17,Negative,57.0," ljudima sa društvenih fakulteta zabraniti ustavom da vode zemlju dovesti inženjere, menadžere i ekonomiste (koji su bili…"
50233,4.3008587674014106e+17,Neutral,57.0," my name is aleksandar vučić, you arrested my political father. thank you. )"
50236,4.300864507687936e+17,Neutral,39.0,ovo je pesma da te slomi najgore
50237,4.3008648061086515e+17,Negative,57.0,"pajtić i selaković veći deo emisije pričaju o tome šta je rekao radulović pa kako je rekao, pa šta to znači što je rekao..utisak"
50238,4.300865609405768e+17,Negative,57.0,"pajticu, kao da si spid uzimao. utisak"
55701,4.311454501297357e+17,Neutral,57.0,kako je izgledala ema votson na dodeli zlatnog globusa?
55702,4.3114564584893645e+17,Negative,57.0,"muka mi od ovakvih vesti, neshvatljive su mi."
55704,4.311459796819763e+17,Neutral,57.0,"ko se jednom opeče o mleko, duva u jogurt."
55705,4.311461185717576e+17,Neutral,57.0,ja u stvari uopšte nisam debela. to je samo zbog širine shvatanja.
55707,4.311472536934236e+17,Positive,39.0,"leto je easy za raskide. svi smo veseli, more, koktelcici, letnji zvuci. tada i ruznjikavi smuvaju lepse jer poremeceni kriterijumi."
55709,4.3114766522556416e+17,Neutral,57.0," smanjiću na 30 minuta. i napisaću da se proveri čačkalicom. može sa čačkalicom, nije mnogo vlažan kolač?"
55710,4.311477660188713e+17,Negative,57.0,"kamata na dozvoljeni minus do 45 odsto, najskuplja u evropi"
55713,4.31148092058923e+17,Neutral,57.0," istroshila se baterija, stavila na punjenje ukljuchila i kaput"
55714,4.311482307733381e+17,Neutral,57.0,"u srednjoj skoli sam dobila stihove tagore i smuvah se. na faksu sam pala na ""ajde da ucimo zajedno"". sada moram bas dosta da popijem."
55715,4.3114834625509376e+17,Neutral,57.0, neki datumi se pamte ceo zivot! i nikada se ne brisu iz secanja
55716,4.311490727630766e+17,Negative,39.0,vozac autobusa isti damon al isti jao jel moram da sidjem (
55719,4.311495166500659e+17,Neutral,57.0,"britney spears - ...baby one more time  via 
hahaha uz ovu pesmu sam igrao dok sam igrao pc britney igru."
55720,4.311496339777372e+17,Neutral,57.0, ajte ljudi dobre volje. molba za sve koji mogu da pomognu. biljana molila lekare da joj odseku nogu
55722,4.311497212985344e+17,Negative,57.0,noćas nisam bio skroz svoj
55724,4.3114995309716275e+17,Negative,57.0, online u avganistanu legalizovano premlaćivanje žena!
55725,4.3115006411198054e+17,Neutral,57.0,večeras specijalnu sos koš saša pavlović - the desicion
55726,4.311505704357888e+17,Neutral,39.0," jeste, jestee. pa lepo kazem, ja dodjem tu na 2, 3 nedelje a ti ovde"
55730,4.311509535095603e+17,Neutral,39.0," jednorog haha sta si radila? od trcanja ili cucnjeva 
mene ceka polumaraton a nekada si posle treninga kao da su te crnci dohvatili"
55732,4.3115122784681984e+17,Neutral,57.0,iskreno se nadam da će tw politički analitičari izaći na izbore kao i da će neko finasirati istraživanje zašto se retvituje favstar bot
55733,4.311514500442358e+17,Positive,57.0,"osigurali smo olimpijce i . sa nestrpljenjem cekamo da izadju na borilista. sochi2014 ponosni smo na njih. ceta mala, ali odabrana"
55735,4.311516048639959e+17,Neutral,57.0,"likusa ide sa drugom na faks.. kaku bih joj kafu skuvao, pa jaooooo"
55740,4.3115276273137664e+17,Neutral,39.0,vi shto vas stalno neshto boli...samo da znate da sve shto boli moze i da odpadne.
55744,4.31153310880768e+17,Neutral,56.0, ... i tako  petkom ujutru ide kući posle banging zurke ^^ bangover vol. 1
55745,4.3115343219224166e+17,Neutral,57.0,"x factor adria suze i na sceni, i u bekstejdžu - najemotivniji lajv do sada! "
55747,4.311537365980447e+17,Negative,57.0,ne mogu ti ja ovu decu sto se loze na ove starije i sto zele njihovu decu
55749,4.311543627199406e+17,Negative,39.0, ode i moja poslednja nada da sam mlada
55750,4.3115443774306304e+17,Neutral,26.0,"da mi se omoguci da imam bliznakinju i da budem levoruka, samo to."
55753,4.311549599842345e+17,Negative,57.0,ds i u ovim izborima polaže nade u glupost gradjana ali glupak koji je postao svestan da je glup nije više glupak.
55756,4.311552882891858e+17,Neutral,57.0, izvinite na maltretiranju. neću vas više maltretirati. odgovore na pitanja ću pokušati da dobijem i na drugim mestima.
55757,4.311554391796613e+17,Negative,57.0," taja tetka zoka mihajlovic kaze da je sns spreman za korenite reforme! ajde, leba ti, reformisi najpre racune za struju!"
55758,4.311555357535191e+17,Negative,57.0,"zaljubila sam se, ok to nije smelo da se desi"
55759,4.311556805618565e+17,Neutral,57.0,ima ovde tih nekih tviterasa da mi sakrijete nik i avatar znala bih ciji je tvit.
55760,4.3115629310600806e+17,Neutral,39.0,"ja sam stvarno raskrvarila sisu, vi ne morate da mi verujete."
55765,4.3115684472029184e+17,Neutral,57.0, prihvatilištu za decu su najpotrebniji voće i čizme
55767,4.3115706191774515e+17,Neutral,56.0,posle 65.000 km olimpijska baklja stigla u soči
55770,4.311572816367739e+17,Negative,57.0,da nije predizborne kampanje nikada ne bih saznao da su dominantan uticaj na rad prethodne vlade imali djilas i z. zivkovic
55775,4.3115827982618214e+17,Negative,39.0,sto mrzim zene (a i muskarce) koji su u dusi kurve.
55781,4.311586221736878e+17,Negative,57.0,što me jebeno prati svuda taj broj 21?
55783,4.311588442285302e+17,Neutral,57.0,momci da znate da je ono ne jebe lep nego uporan tacno samo ako si lep i uporan
55784,4.311594008084562e+17,Negative,39.0,"u dokumentarcu balegar gura govno do vrha brda i baš da uspe, govno se vrati nazad. tako i mario iz sns-a, dočekao izbore i napravi sranje"
55785,4.31159532535169e+17,Negative,26.0," u dokumentarcu balegar gura govno do vrha brda i baš da uspe, govno se vrati nazad. tako i mario iz sns-a, dočekao izbore i …"
55787,4.311597362734858e+17,Neutral,39.0," znači biramo između 2 opcije 
- ds, tadićev blok i dačićeva koalicija 
protiv 
- sns i ldp
da li sam dobro sam razumeo?"
55788,4.311597962096927e+17,Neutral,39.0," ništa idemo novi krug, slotera nika za predsednika!"
55792,4.311600929613005e+17,Positive,57.0, jukebox ne gresi sa ovoliko godina i to kada je ovakav sticaj okolnosti! ma bravo! k•i●d●a! moj miljenik 
55794,4.311602345232589e+17,Negative,57.0, numero uno budala su i on i taj ko ga zove u goste.grbovic je očigledno prolupao
55796,4.311607614368686e+17,Neutral,39.0," hajd pa kako ko, , što pitaš? izbori2014"
55798,4.311609059096822e+17,Neutral,39.0,jedva cekam da skinem ovu protezu
55799,4.3116099781945344e+17,Negative,39.0,žao mi je koja budala mi se svidela dve godine umirem
55800,4.311611965162291e+17,Negative,39.0," treba mi posao, normalan, normalno placen da od toga mogu normalno da zivim. da li je moguce da je to nemoguce, da je to…"
55804,4.311615065797632e+17,Neutral,57.0, sportske prošle godine teško da je živnuo čelsi na staru slavu )
55805,4.3116159720187494e+17,Neutral,57.0," vip hahahahah d  da d  ali vidim da ti je kriza u zivotu, pa ti je zivot stanija"
55807,4.311617554991268e+17,Neutral,57.0, hahahah pretpostavljam ko je d
55808,4.311621457036001e+17,Neutral,39.0," pa dobro. verovatno je i drugima duhovit, al' eto ja rekao. došlo mi."
55809,4.311622437248778e+17,Neutral,26.0," voleo bih jednog dana da upoznam te sto ""tako kazu.."", da ih pitam sta seru koji kurac."
55810,4.3116232903663206e+17,Neutral,39.0, a ako im se naredi?
55811,4.3116245253831885e+17,Positive,39.0,"ujutru ispit xd al nema veze, on se pronasao u mojoj pesmi i reko da slika kida d ljubav za sveeeeeeee **** ♥♥♥"
55812,4.3116264045532774e+17,Negative,39.0," zabrana bi bila kontraproduktivna, ali drugačije definisano oporezivanje je rešenje. tabloidi dodatnih 20%. poreza na šund."
55813,4.311627021870899e+17,Neutral,57.0," veruj mi, radio sam kao proces menadžer baš u vip-u. dobro znam kako proveravaju podatke za poslovne i privatne korisnike."
55816,4.3116292406575104e+17,Positive,57.0,"cenim ta zenska prijateljstva u kom ne prsti ljubomora zbog veceg uspeha, decka ili fizickog izgleda."
55818,4.311630890365215e+17,Neutral,57.0, dodji da zajedno rezemo vene &lt;33
55821,4.3116379764701184e+17,Negative,39.0,"ako se pojavi snežana sa 7 patuljaka i tvitne o tadiću, đilasu, vučiću definitivno ću odlepiti. -)))"
55827,4.311642932673454e+17,Neutral,57.0, huehuehue
55828,4.3116436754806784e+17,Negative,57.0," seljaci, svi me nerviraju"
55829,4.311644188066652e+17,Neutral,57.0,"seks skandal bil klinton bio sa liz harli, a hilari spavala u susednoj sobi"
55830,4.311645380552991e+17,Neutral,57.0,uspomene sad su poljupci u snegu
55831,4.3116505710422426e+17,Neutral,39.0, wialde evo pa se vas dvoje objasnite onda  protivan
55832,4.311651865576243e+17,Neutral,26.0, šoping je najbolja stvar na svetu ako imaš pare i do jaja liniju. mrzim šoping!
55835,4.3116546351170765e+17,Positive,39.0,i kao atletiko je najbolji u španiji ) halamadrid
55836,4.311655225922806e+17,Neutral,57.0,"da li si trenutno zaljubljena? jer ako jesi, neću da traćim tvoje vreme. mislim, nisam takav čovek koji ometa sreću drugih ljudi"
55837,4.3116562005531034e+17,Negative,57.0,i zašto je dusan mihajlović pomogao slobi? jer je uvek bilo i biće izdaje u srbiji
55839,4.311658014174167e+17,Neutral,57.0,"ruska jaksic je ziva,mora da je to enigma i za modernu medicinu"
55840,4.3116586207124275e+17,Neutral,57.0,nova radna mesta su turbofolk
55842,4.311660517880095e+17,Negative,57.0, nisu ljudi stoka nego mi ne primećujemo dobre ljude.
55849,4.311668813710213e+17,Neutral,57.0,"štampajte recepte sa interneta, a onda ih pohujte. ukusni su."
55851,4.311670797360333e+17,Negative,57.0,olimpijske igre sprdačine sochi2014
55858,4.3116809471186125e+17,Neutral,39.0,"mudrolije sa tvitera su sada postali bezobrazni. nije im dovoljno što kradu tvitove bez dozvole, nego su sad udarili i džinovski logo."
55859,4.311681625672991e+17,Neutral,57.0, arunovic šta je ovo?
55860,4.3116820228735386e+17,Negative,57.0,ova pticurina je najgluplja igrica ikada
55861,4.311682554203996e+17,Neutral,56.0,meni je stvarno žao ljudi koji misle da mogu da pobede u svađi sa mnom.
55866,4.3116874924138906e+17,Negative,39.0,pekare su turbofolk
55867,4.311688309590016e+17,Neutral,26.0,"sta je sa sulejmanom,tv nova me sabotira i prekinula seriju!!!!"
55868,4.311688959833129e+17,Neutral,39.0,teleća čorba je turbofolk
55871,4.311691768251228e+17,Neutral,57.0,garant postoji neka fora da se ne pojaviš na ispit i da ga položiš.
55872,4.311692205507256e+17,Neutral,56.0," evo ga ovaj tacno sam znao, znas bio sam do kube i tajlanda i sad sve znam d ta cena je najmanja za lisabon. "
55873,4.311692810413752e+17,Negative,46.0,fb je turbofolk
55876,4.3116947465845555e+17,Neutral,57.0,najbolji seks je sa pogresnim osobama
55878,4.311698509969531e+17,Neutral,26.0,sa samopouzdanjem pobedili ste pre nego što ste počeli. pobediupraksi
55886,4.311702913527644e+17,Neutral,57.0," ""ne ženi udovicu sahraniće i tebe, ni raspuštenicu neće valjati ni tebi, ni slobodnu niko je neće-pa koju? udatu, ako valja nj…"
55888,4.3117041249684685e+17,Negative,57.0," plaćamo kamate na ne povučene kredite,a ovamo drobe o investicijama,zapošljavanju,sramota je koliko je vlast nesposobna!"
